Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
The Irish Handmade Glass Company - Kite Design Studios,http://theirishhandmadeglasscompany.com,35351858914,-7.108182,52.260266,Waterford,Waterford City,Ireland,"Craft,Shopping,Learning,Museums and Attraction"
The Irish National Stud,https://irishnationalstud.ie/visitors,35345521617,-6.9017749,53.1447762,Kildare,Tully,Ireland,Museums and Attraction
The Irish National Stud and Japanese Gardens,https://irishnationalstud.ie/visitors,35345521617,-6.9017749,53.1447762,Kildare,Tully,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
The Irish Pewtermill Centre,,+353(0)879090044,-6.809467632,52.98488874,Kildare,Moone,Republic of Ireland,Museums and Attraction
The Irish Rock 'N' Roll Museum Experience,https://www.facebook.com/irishrockmuseum?ref=hl,+353(0)861303139,-6.2645993,53.344865,Dublin,,Ireland,Museums and Attraction
The Irish Soda Bread Way,https://www.irishsodabreadway.com,3.53878E+11,-9.524063,53.800444,Mayo,Westport,Ireland,"Cooking,Cookery,Learning,Museums and Attraction"
The Irish Workhouse Centre,http://www.irishworkhousecentre.ie,3.5391E+11,-8.223801018,53.09882764,Galway,Portumna,Republic of Ireland,Museums and Attraction
The Jackie Clarke Collection,http://www.clarkecollection.ie,3539673508,-9.153977,54.1142681,Mayo,Ballina,Ireland,Museums and Attraction
The James Joyce Centre,http://www.jamesjoyce.ie,+353(0)18788547,-6.259988,53.354157,Dublin,,Republic of Ireland,Literary Ireland
The Jeanie Johnston,http://www.jeaniejohnston.ie,+353(0)14730111,-6.245995144,53.34776903,Dublin,Dublin City,Republic of Ireland,Museums and Attraction
The John F. Kennedy Memorial Park,https://www.heritageireland.ie/en/south-east/thejohnfkennedyarboretum//,3.53469E+11,-6.9337067,52.3209882,Wexford,New Ross,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
The Kennedy Homestead,http://www.kennedyhomestead.ie,35351388264,-6.9808663,52.3463064,Wexford,Dunganstown,Ireland,Museums and Attraction
The Kenny Gallery,http://www.TheKennyGallery.ie,35391709350,-9.037494,53.285813,Galway,Galway City,Ireland,"Craft,Shopping,Art Gallery"
The Kerry Creamery Experience,https://www.facebook.com/thekerrycreameryexperience,3.5367E+11,-9.6679626,52.1145293,Kerry,Milltown,Ireland,Museums and Attraction
The Kitchen in the Castle,http://www.thekitcheninthecastle.com,+353(0)18396182,-6.079401,53.386105,Dublin,Howth,Republic of Ireland,"Cooking,Cookery,Learning,Museums and Attraction"
The LAB Gallery,https://www.facebook.com/thelabgallerydublin?_rdr,+353(0)12225455,-6.253215592,53.35152715,Dublin,,Ireland,"Craft,Shopping,Art Gallery"
The Lartigue Monorailway,http://www.lartiguemonorail.com,3536824393,-9.490492,52.44965,Kerry,Listowel,Republic of Ireland,Museums and Attraction
The Library Project,http://at shop.photoireland.org,+353(0)876856169,-6.263919307,53.34561919,Dublin,,Ireland,"Craft,Shopping,Art Gallery"
The Linguaviva Centre,http://www.linguaviva.com,+353(0)16789384,-6.254029,53.33297,Dublin,,Republic of Ireland,"Learning,Museums and Attraction"
The Little Museum of Dublin,http://www.littlemuseum.ie,+353(0)16611000,-6.258327565,53.3396011,Dublin,,Ireland,Museums and Attraction
The Lost Valley,https://www.thelostvalley.ie,3.53851E+11,-9.880092,53.650362,Mayo,Louisburgh,Ireland,Natural Landscape
The Main Guard,http://www.clonmel.ie/the-main-guard.html,3.53526E+11,-7.7014361,52.3529682,Tipperary,Oldbridge,Ireland,"Historic Houses and Castle,Castle"
The Manor Gardens,https://www.discoverireland.ie/Arts-Culture-Heritage/the-manor-gardens/48219,,-9.057847354,51.68778695,Cork,Dunmanway,Republic of Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
The Model,http://www.themodel.ie,3.53719E+11,-8.4684396,54.2728315,Sligo,,Ireland,"Craft,Shopping,Art Gallery"
The Moth Studios,http://www.facebook.com/TheMothStudios,3.53873E+11,-7.3594973,53.9931383,Cavan,,Ireland,"Craft,Shopping,Art Gallery"
The Music Makers of West Clare,http://www.themusicmakers.ie,3.53657E+11,-9.4033314,52.8540133,Clare,,Ireland,Museums and Attraction
The ?na Guy Studio,http://Unaguy.ie,+353(0)868109972,-6.264839781,53.3451271,Dublin,,Ireland,"Craft,Shopping,Art Gallery"
The National 1798 Rebellion Centre,http://www.1798centre.ie,3.53539E+11,-6.5693797,52.4967188,Wexford,Enniscorthy,Ireland,Museums and Attraction
The National Design and Craft Gallery,https://www.ndcg.ie/,3.53568E+11,-7.2500786,52.6493621,Kilkenny,,Ireland,"Craft,Shopping,Art Gallery"
The National Garden Exhibition Centre - Arboretum Kilquade,https://www.arboretum.ie/arboretum-kilquade,35315313488,-6.0886734,53.1130485,Wicklow,Kilquade,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
The National Leprechaun Museum,http://www.leprechaunmuseum.ie/,+353(0)18733899,-6.266653,53.347647,Dublin,Dublin City Centre,Republic of Ireland,Museums and Attraction
The National Reptile Zoo,https://www.nationalreptilezoo.ie/,3.53568E+11,-7.2312404,52.6559279,Kilkenny,,Ireland,Zoos and Aquarium
The National Wax Museum Plus,http://www.waxmuseumplus.ie,+353(0)16718373,-6.2588737,53.3466684,Dublin,,Ireland,Museums and Attraction
The Newport Shepherds,https://thenewportshepherds.ie/,3.53874E+11,-9.5860875,53.903884,Mayo,,Ireland,Visitor Farm
The North Mayo Sculpture Trail,,+353(0)9845107,-9.163177101,54.12908908,Mayo,Ballina,Republic of Ireland,Public Sculpture
The Old Barracks,http://www.southkerry.ie,3.53669E+11,-10.2241422,51.9495651,Kerry,Cahersiveen,Ireland,"Historic Houses and Castle,Castle"
The Old Cable Historic House c.1866,http://www.oldcablehouse.com,3.53669E+11,-10.17136786,51.83235579,Kerry,Waterville,Ireland,"Historic Houses and Castle,Castle"
The Olde Forge at Logue?s of Cranford,http://facebook.com/profile.php?id=100015894524442,3.53863E+11,-7.797488934,55.17553646,Donegal,Cranford,Ireland,Museums and Attraction
The Old Pottery - Stephen Pearce Pottery,http://www.stephenpearce.com,3.53215E+11,-8.0262954,51.8515531,Cork,Shanagarry,Ireland,"Craft,Shopping,Learning,Museums and Attraction"
The Oratory Dun Laoghaire,,,-6.13485,53.293858,Dublin,,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
The Organic Centre,http://www.theorganiccentre.ie,3.5372E+11,-8.119335,54.392642,Leitrim,Rossinver,Ireland,"Cooking,Cookery,Learning,Museums and Attraction"
The Organic Centre,http://www.theorganiccentre.ie,3.5372E+11,-8.119335,54.392642,Leitrim,Rossinver,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
The Paul Kane Gallery,http://www.thepaulkanegallery.com,+353(0)876478423,-6.267517122,53.32289856,Dublin,Rathmines,Republic of Ireland,"Craft,Shopping,Art Gallery"
The Pavilion Garden Centre,https://www.thepavilion.ie/,3.53215E+11,-8.463893,51.826548,Cork,Ballygarvan,Ireland,"Cafe,Food and Drink,Gardening,Nature and Wildlife,Gardens,Garden"
The Piano Gallery,https://thepianogallery.ie/home,35351424442,-6.8858521,52.472324,Carlow,Saint Mullins,Ireland,Museums and Attraction
The Pine Rack,https://www.facebook.com/ThePineRack,3.53949E+11,-9.281065622,53.75689984,Mayo,Ballintubber,Ireland,"Craft,Shopping,Learning,Museums and Attraction"
The Potters Yard,http://www.thepottersyard.com,35351563377,-6.615399424,52.22818165,Wexford,Rathangan,Ireland,"Craft,Shopping,Learning,Museums and Attraction"
The Pottery Place,http://www.potterypainting.ie,35351390551,-7.134058,52.167313,Waterford,Tramore,Republic of Ireland,"Craft,Shopping,Learning,Museums and Attraction"
The Pure Soap Company Workshops,http://www.soapworkshops.com,35351397665,-6.845061403,52.17705299,Wexford,,Republic of Ireland,"Craft,Shopping,Learning,Museums and Attraction"
The Quiet Man Cottage,https://www.peacockes.ie/facilities/the-quiet-man,35391552306,-9.5390099,53.4560097,Galway,Lurgan,Ireland,"Historic Houses and Castle,Castle"
"The Quiet Man Museum, Tours & Giftshop",http://www.quietmanmuseum.com,3.5395E+11,-9.2881155,53.5408714,Mayo,Cong,Ireland,"Activity Operator,Museums and Attraction,Tour"
The Round Tower Clondalkin,http://theroundtower.ie,+353(0)15554648,-6.39537391,53.32208417,Dublin,Clondalkin,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
The Russell Gallery,http://www.russellgallery.net,3.53657E+11,-9.08283,53.15452,Clare,,Ireland,"Craft,Shopping,Art Gallery"
The Sacred Heart Church,http://www.sacredheartroscommon.com,3.53907E+11,-8.195589,53.628628,Roscommon,Roscommon Town,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
The School of Jewellery Ireland,http://www.facebook.com/irishcraftexperience/,+353(0)18380693,-6.2942715,53.3548863,Dublin,,Ireland,"Craft,Shopping,Learning,Museums and Attraction"
The Sea Gardener,http://theseagardener.ie,3.53868E+11,-7.14438944,52.15852793,Waterford,Tramore,Ireland,"Cooking,Cookery,Learning,Museums and Attraction"
The Secret Garden,http://www.thesecretgardener.com,3.53861E+11,-9.0093306,52.1831338,Cork,Newmarket,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
The Sensory Gardens,,+353(0)578731325,-7.346580271,52.91530961,Laois,Abbeyleix,Republic of Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
The Shannon Pot,http://www.marblearchcavesgeopark.com/attraction/shannon-port/,+353(0)719853941,-7.9211887,54.23475,Cavan,,Ireland,Natural Landscape
The Skellig Experience,http://www.skelligexperience.com,3.53669E+11,-10.3675198,51.8899083,Kerry,,Ireland,Museums and Attraction
The Skellig Islands - Na Scealga,http://www.skelligexperience.com,,-10.53871457,51.77285585,Kerry,Valentia Island,Republic of Ireland,"Island,Offshore Island"
The Slaney Language Centre,http://www.slaneylanguage.com,3.53539E+11,-6.463334,52.338212,Wexford,,Ireland,"Learning,Museums and Attraction"
The Spanish Arch,https://www.galwaytourism.ie/the-spanish-arch,,-9.0540754,53.2697482,Galway,,Ireland,Museums and Attraction
The Spire,,,-6.260294,53.350921,Dublin,Dublin City,Ireland,Public Sculpture
The Steam Museum and Lodge Park Walled Garden,http://www.steam-museum.com,35316288412,-6.5991458,53.311618,Kildare,Straffan,Ireland,Museums and Attraction
The Tasty Tart,http://thetastytart.ie,3.5388E+11,-6.271249418,53.76077323,Louth,Termonfeckin,Ireland,"Cooking,Cookery,Learning,Museums and Attraction"
The Tholsel,https://www.buildingsofireland.ie/buildings-search/building/12000061/kilkenny-city-town-hall-the-tholsel-high-street-gardens-st-johns-par-kilkenny-county-kilkenny,,-7.2529587,52.6519931,Kilkenny,,Ireland,Historic Houses and Castle
The Thomas Fitzgerald Centre,https://www.limerick.ie/discover/eat-see-do/history-heritage/visitor-heritage-centres/thomas-fitzgerald-centre,3.53852E+11,-8.5491367,52.4788934,Limerick,Newtown,Ireland,Museums and Attraction
The Trinity Tree Dingle,,,-10.271003,52.141565,Kerry,Dingle,Republic of Ireland,Public Sculpture
The Village At Wheelock?s,https://thevillageatwheelocks.ie,3.53539E+11,-6.517368,52.508417,Wexford,Enniscorthy,Ireland,"Cafe,Food and Drink,Local Produce,Restaurant,Visitor Farm"
The Warren Beach,http://www.blueflagireland.org/,+353(0)238833226,-8.998822828,51.56596951,Cork,Rosscarbery,Republic of Ireland,Beach
The Warren Gallery,http://www.warren-gallery.com,3532836146,-9.1748961,51.528295,Cork,,Ireland,"Craft,Shopping,Art Gallery"
The Watergarden Garden Centre,http://www.camphill.ie/Thomastown,3.53568E+11,-7.1396636,52.5266807,Kilkenny,Thomastown,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
The Water Wheels,https://www.donegal.ie/venue-and-organization/waterwheels-abbey-assaroe-ballyshannon,3.5372E+11,-8.19993,54.508857,Donegal,Ballyshannon,Republic of Ireland,Museums and Attraction
The Weavers Cottages,http://carlowtourism.com/the-weavers-cottages-2,3.53539E+11,-6.6486491,52.6953042,Carlow,,Ireland,"Historic Houses and Castle,Castle"
The West Clare Railway and Heritage Centre,http://www.westclarerailway.ie,3.53659E+11,-9.5354676,52.6683491,Clare,Moyasta,Ireland,Museums and Attraction
The Western Light Art Gallery,http://www.seancannon.ie,+353(0)9843325,-10.0750834,53.9767929,Mayo,,Republic of Ireland,"Craft,Shopping,Art Gallery"
The Wildlife Film School,http://www.thewildlifefilmschool.com,3532833387,-9.124900265,51.5417316,Cork,Union Hall,Republic of Ireland,"Learning,Museums and Attraction"
The Woodturning Studio,http://www.thewoodturningstudio.ie,3.53873E+11,-6.2903751,52.677251,Wexford,Gorey,Ireland,"Craft,Shopping,Learning,Museums and Attraction"
The Workhouse Famine & Heritage Centre,http://www.dunfanaghy.info/places/The-Workhouse/78,3.53749E+11,-7.97699344,55.17987751,Donegal,Dunfanaghy,Republic of Ireland,Museums and Attraction
The Yeats Encounter,https://facebook.com/The-Yeats-Encounter-618433715302579,3.53871E+11,-8.477227718,54.27385633,Sligo,Sligo Town,Republic of Ireland,"Learning,Museums and Attraction"
Thomas Diem Pottery,http://www.diempottery.com,35318359083,-6.388570343,53.50154427,Meath,Milltown,Ireland,"Craft,Shopping,Learning,Museums and Attraction"
Thomond Park,http://www.thomondpark.ie,35361421109,-8.642519,52.6742164,Limerick,,Ireland,Museums and Attraction
Thoor Ballylee,http://yeatsthoorballylee.org,35391631436,-8.7749901,53.1031532,Galway,Gort,Ireland,Museums and Attraction
Tick-Tock Activity Farm,http://www.tick-tockactivityfarm.ie,35340233624,-6.2329752,52.7927404,Wicklow,Thomastown,Ireland,Visitor Farm
Tiffany Budd Goldsmith,http://www.tiffanybudd.com,3.53876E+11,-8.3572692,54.1735659,Sligo,Ballintogher,Ireland,"Craft,Shopping,Learning,Museums and Attraction"
Timahoe Round Tower,https://www.facebook.com/laois.heritage.forum,3.53579E+11,-7.20256269,52.96004937,Laois,Portlaoise,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Historic Houses and Castle"
Timoleague Abbey,,,-8.7633213,51.643558,Cork,Timoleague,Ireland,Discovery Point
Timoleague Franciscan Friary,http://www.timoleague.ie,,-8.765224,51.644802,Cork,Timoleague,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Tintern Abbey,http://www.heritageireland.ie/en/south-east/tinternabbey,35351562650,-6.837961,52.236925,Wexford,Saltmills,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Tipperary County Museum,http://www.tipperarycoco.ie/museum,3.53526E+11,-7.6987894,52.3554209,Tipperary,Clonmel,Ireland,Museums and Attraction
Tipperary Studies at Tipperary Libraries,http://www.tipperarylibraries.ie,+353(0)50429278,-7.809615,52.678962,Tipperary,Thurles,Republic of Ireland,Literary Ireland
Titanic Experience Cobh,http://www.titanicexperiencecobh.ie,3.53215E+11,-8.2947994,51.8499294,Cork,Kilgarvan,Ireland,"Museums and Attraction,Learning"
Toe Head Bay,,,-9.2476666,51.493251,Cork,Castletownshend,Ireland,Discovery Point
Tolka Valley Park,,+353(0)18905629,-6.384194116,53.39496052,Dublin,Blanchardstown,Republic of Ireland,"Forest Park,Park and Forest Walk,Walking,National Park,National and Forest Park,Public Park,Nature and Wildlife"
Tombrick Garden,https://www.discoverireland.ie/Arts-Culture-Heritage/tombrick-garden/76568,3.53539E+11,-6.569058713,52.5809255,Wexford,Ballycarney,Republic of Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Top of the Rock Viewing Platform Trail,https://facebook.com/rockviewingplatform,+353(0)872989250,-10.25257468,51.96038621,Kerry,Cahersiveen,Ireland,Natural Landscape
Toraigh (Tory Island),,,-8.231855662,55.26187815,Donegal,,Ireland,Discovery Point
Tory Island - Toraigh,http://www.oileanthorai.com,+353(0)749135502,-8.231855662,55.26187815,Donegal,,Republic of Ireland,"Island,Offshore Island"
Tourin House & Gardens,http://www.tourin-house.ie,3535854405,-7.8641684,52.1202193,Waterford,Cappoquin,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Townley Hall Woods,,,-6.438562,53.734372,Meath,Oldbridge,Ireland,Natural Landscape
Toy Soldier Factory & Visitor Centre,http://toysoldierfactory.ie,3532640342,-9.082187,51.900673,Cork,,Ireland,Museums and Attraction
Traditional Irish Experience,http://www.discoverdublin.ie,,-6.258477339,53.34674196,Dublin,,Ireland,"Learning,Museums and Attraction"
Tragumna Blue Flag Beach 2019,http://www.blueflagireland.org/,+353(0)2821489,-9.270755099,51.50134465,Cork,Skibbereen,Republic of Ireland,Beach
Tralee Bay Wetlands Centre,http://www.traleebaywetlands.org,+353(0)667126700,-9.752332135,52.25675868,Kerry,Tralee,Ireland,Natural Landscape
Tramore Blue Flag Beach 2019,http://www.blueflagireland.org,+353(0)51875823,-7.155780878,52.16349801,Waterford,Tramore,Republic of Ireland,Beach
Tr? an D?il?n (Coral Strand),http://www.blueflagireland.org/,+353(0)14002202,-9.598881194,53.26415911,Galway,Carraroe,Ireland,Discovery Point
"Tr? an Doil?n, Carraroe Blue Flag Award Beach 2019",http://www.blueflagireland.org/,+353(0)14002202,-9.598881194,53.26415911,Galway,Carraroe,Republic of Ireland,Beach
Traught Beach,,,-8.9856255,53.171653,Galway,Kinvara,Ireland,Discovery Point
"Traught, Kinvara Blue Flag Award Beach 2019",http://www.blueflagireland.org/,+353(0)14002202,-8.940388152,53.13974153,Clare,Kinvara,Republic of Ireland,Beach
Travelling Languages,https://www.facebook.com/TravellingLanguages,+353(0)14434544,-6.228839956,53.35382264,Dublin,,Ireland,"Learning,Museums and Attraction"
Tr? Dhumha Goirt (Dugort Beach),,,-9.9947959,54.012111,Mayo,,Ireland,Discovery Point
Treaty City Brewery,http://treatycitybrewery.ie,35361546549,-8.6242987,52.6696511,Limerick,,Ireland,Museums and Attraction
"Tr? gCaorach, Inis Oirr Green Coast Beach 2019",http://www.cleancoastsireland.org,,-9.504901493,53.05521744,Galway,,Ireland,Beach
Trim Castle,http://www.heritageireland.ie/en/midlands-eastcoast/trimcastle,3.53469E+11,-6.7893993,53.5544205,Meath,Trim,Ireland,"Historic Houses and Castle,Castle"
Trim Visitor Centre,http://www.discoverboynevalley.ie/plan-your-visit/tourist-information-centres/trim-tourist-office,3.53469E+11,-6.790894,53.554621,Meath,Trim,Republic of Ireland,Museums and Attraction
Trinitarian Monastery,http://www.adareparish.ie,35361396172,-8.788871,52.564855,Limerick,Adare,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Triona Donegal Tweed Visitor Centre,https://www.trionadesign.com,3.5375E+11,-8.4180812,54.7623951,Donegal,Ardara,Ireland,"Craft,Shopping,Learning,Museums and Attraction"
"Tr? Mh?r, Inverin Blue Flag Award Beach 2019",http://www.blueflagireland.org/,+353(0)14002202,-9.366709182,53.24649532,Galway,,Republic of Ireland,Beach
Tr? na Carraige Finne (Carrickfinn Beach),,,-8.3468735,55.037866,Donegal,Annagry,Ireland,Discovery Point
Tr? na gCeann (Silver Strand),,,-9.1247356,53.250939,Galway,Barna,Ireland,Discovery Point
